time,AP,ARR,ARW,G,OP,ORR,ORW
5096.0,916.55,801.26,929.79,944.65,832.79,888.88,810.43
5093.0,916.65,796.5,929.87,944.51,830.16,888.9,808.76
5092.0,919.8,796.95,930.68,944.46,829.65,888.89,807.32
5091.0,930.88,802.02,939.96,944.41,830.28,889.83,807.38
5090.0,931.72,808.34,948.2,944.36,830.59,890.35,806.93
5089.0,934.61,809.86,948.56,944.31,829.34,888.87,803.98
5086.0,932.9,807.61,939.63,944.16,826.24,888.08,802.67
5085.0,931.04,801.37,936.45,944.11,825.55,888.2,801.76
5084.0,935.87,804.01,934.17,944.06,826.09,889.32,801.48
5083.0,942.14,807.77,940.03,944.02,826.69,891.57,803.06
5082.0,951.58,811.36,949.07,943.97,826.65,890.96,803.18
5079.0,965.21,814.54,953.12,943.82,827.45,892.85,807.52
5078.0,961.34,814.73,947.84,943.77,826.7,892.84,807.53
5077.0,966.25,812.89,945.13,943.72,827.77,892.86,807.54
5076.0,963.12,811.51,942.22,943.67,829.26,893.21,809.44
5075.0,975.19,812.28,946.62,943.62,829.93,891.57,809.86
5072.0,967.6,812.05,945.36,943.47,829.8,891.36,808.54
5071.0,964.65,808.95,941.2,943.43,829.38,890.6,806.13
5070.0,967.7,806.67,954.1,943.38,829.57,891.18,808.17
5069.0,967.95,808.88,958.21,943.33,829.98,891.95,809.15
5068.0,974.37,811.7,958.85,943.28,830.5,892.79,810.58
5065.0,951.73,811.08,941.83,943.13,830.51,891.84,807.46
5064.0,938.47,807.17,930.52,943.08,831.21,892.35,804.93
5063.0,930.04,802.03,920.44,943.03,830.31,890.72,801.66
5062.0,941.75,800.47,930.22,942.99,828.46,889.43,800.82
5058.0,941.66,799.44,933.31,942.79,830.05,890.51,807.67
5057.0,949.71,795.83,945.86,942.74,833.03,893.22,813.4
5056.0,951.46,804.34,950.84,942.69,831.03,891.18,813.3
5055.0,943.85,800.35,950.93,942.64,829.95,891.0,813.34
5054.0,951.98,802.29,959.92,942.59,832.24,893.35,817.63
5050.0,945.58,801.88,965.97,942.4,834.09,894.19,821.85
5049.0,954.31,805.9,972.95,942.35,834.42,894.16,822.62
5048.0,962.05,806.99,967.88,942.3,835.03,893.59,821.83
5047.0,956.94,805.12,965.88,942.25,835.61,893.16,823.54
5044.0,952.12,804.12,959.91,942.1,833.95,893.09,823.92
5043.0,955.52,804.1,962.88,942.05,835.5,892.93,824.36
5042.0,945.93,801.28,965.11,942.01,832.89,893.93,825.39
5041.0,952.14,805.32,974.47,941.96,831.48,892.54,822.58
5040.0,954.47,800.32,972.79,941.91,830.05,889.53,820.38
5037.0,932.13,799.62,972.3,941.76,830.82,890.23,820.46
5036.0,932.75,794.43,965.23,941.71,829.75,889.31,817.04
5035.0,940.55,787.08,962.93,941.66,827.94,886.94,812.78
5034.0,935.52,781.57,961.75,941.61,828.22,886.01,811.46
5033.0,935.42,783.64,955.7,941.57,826.56,887.51,809.99
5030.0,930.58,781.21,956.18,941.42,824.4,887.55,810.03
5029.0,923.38,776.05,948.45,941.37,823.73,886.99,808.32
5028.0,897.26,764.18,941.38,941.32,824.77,887.85,807.6
5027.0,893.59,765.64,944.06,941.27,823.99,887.69,806.12
5026.0,896.61,771.56,940.51,941.22,824.03,888.42,804.72
5023.0,901.27,776.59,943.05,941.08,822.89,887.78,803.3
5022.0,908.84,774.46,940.81,941.03,823.26,888.78,801.82
5021.0,905.8,778.18,934.57,940.98,822.67,888.42,801.44
5020.0,905.79,779.25,933.29,940.93,821.6,887.4,800.53
5019.0,897.91,774.78,925.77,940.88,820.82,887.1,800.07
5016.0,907.17,779.89,936.17,940.73,821.52,886.8,802.44
5015.0,910.33,780.65,938.7,940.68,821.61,885.91,803.43
5014.0,899.86,778.83,942.52,940.64,823.2,887.21,805.68
5013.0,893.82,779.62,945.03,940.59,824.7,885.97,804.7
5012.0,893.97,780.61,949.76,940.54,823.23,883.51,806.22
5009.0,899.75,783.02,947.13,940.39,822.97,882.64,806.36
5008.0,900.08,787.47,954.99,940.34,823.65,882.74,806.21
5007.0,884.12,782.2,936.81,940.29,820.04,881.39,798.54
5006.0,884.44,775.74,938.01,940.24,820.18,879.34,792.15
5005.0,875.52,775.42,937.35,940.19,822.56,878.79,790.33
5002.0,883.64,769.64,924.58,940.05,819.06,877.53,784.88
5001.0,891.47,769.28,927.58,940.0,818.07,877.25,784.58
5000.0,885.45,770.47,928.83,939.95,816.06,876.26,782.29
4999.0,877.36,767.43,928.33,939.9,811.66,875.01,779.31
4998.0,857.66,761.45,913.44,939.85,811.91,876.65,780.42
4995.0,839.6,755.31,897.93,939.7,807.99,875.64,778.09
4994.0,825.05,753.1,891.05,939.65,807.52,873.89,775.02
4993.0,860.37,752.48,882.18,939.6,810.32,877.24,776.51
4992.0,878.35,747.75,878.8,939.55,814.61,878.31,777.61
4991.0,882.78,745.51,882.41,939.51,817.45,880.72,780.04
4988.0,877.66,741.63,874.85,939.36,818.47,881.3,780.08
4987.0,873.91,745.39,867.47,939.31,817.3,881.27,780.18
4986.0,872.16,744.86,858.04,939.26,816.96,880.2,779.33
4985.0,876.79,746.75,862.8,939.21,819.1,880.8,781.93
4984.0,893.03,755.78,877.44,939.16,819.88,878.71,783.48
4981.0,894.28,757.6,877.4,939.01,815.61,878.29,782.91
4980.0,893.94,752.72,868.47,938.96,817.11,877.27,780.65
4979.0,881.98,749.03,870.06,938.91,818.5,878.18,782.44
4978.0,882.68,753.86,876.7,938.86,821.51,879.52,785.32
4977.0,893.59,754.18,887.44,938.82,818.92,877.76,787.24
4974.0,896.31,757.44,898.6,938.67,821.48,879.39,793.58
4972.0,901.1,765.6,906.62,938.57,823.22,882.19,799.63
4971.0,893.43,765.43,904.93,938.52,826.22,882.34,800.09
4970.0,891.71,763.95,897.98,938.47,828.02,885.49,802.17
4967.0,884.09,765.24,892.49,938.32,827.94,885.65,801.52
4966.0,880.1,765.6,888.28,938.27,827.83,885.45,800.64
4965.0,870.87,761.7,880.89,938.22,827.2,884.72,799.43
4964.0,864.76,765.41,887.87,938.17,826.41,883.48,800.41
4963.0,874.44,766.5,896.31,938.12,827.71,883.68,800.75
4960.0,872.74,768.0,895.44,937.98,827.85,884.49,799.86
4959.0,855.51,763.96,894.41,937.93,828.08,882.43,799.4
4958.0,848.0,756.26,888.71,937.88,829.69,884.22,800.91
4957.0,843.44,757.3,893.83,937.83,831.3,883.87,803.54
4956.0,840.44,756.62,893.96,937.78,832.38,883.82,806.17
4953.0,836.44,759.92,900.41,937.63,831.83,884.46,807.77
4952.0,844.91,760.61,901.07,937.58,830.45,883.09,807.43
4951.0,847.07,760.91,904.44,937.53,830.9,883.75,811.5
4950.0,845.44,761.53,906.53,937.48,833.24,885.63,815.47
4949.0,839.22,761.9,893.8,937.43,837.43,886.67,815.27
4946.0,840.31,758.71,890.79,937.28,834.24,885.9,812.21
4945.0,837.27,757.63,896.63,937.23,832.42,885.29,811.79
4944.0,838.7,754.11,898.17,937.18,829.95,885.33,807.01
4943.0,836.06,752.79,892.59,937.13,832.74,884.52,801.55
4942.0,836.97,752.97,891.71,937.08,832.57,883.76,798.32
4939.0,835.66,751.8,885.86,936.93,832.48,883.25,794.66
4938.0,827.92,751.07,883.75,936.88,830.82,882.91,792.52
4937.0,816.93,740.49,860.69,936.83,831.91,880.61,788.86
4936.0,803.52,738.27,858.12,936.78,833.34,881.21,790.52
4935.0,806.26,733.31,852.39,936.73,829.2,880.41,789.27
4932.0,816.43,729.42,862.08,936.58,827.72,879.39,793.21
4931.0,825.62,729.03,865.87,936.53,831.27,883.27,797.27
4930.0,818.35,725.57,857.41,936.48,825.15,882.25,797.28
4929.0,824.21,727.49,873.74,936.43,824.56,883.03,800.56
4928.0,810.86,727.2,881.98,936.38,819.59,882.38,795.68
4925.0,811.09,722.28,880.55,936.22,818.58,882.34,791.71
4924.0,791.29,723.4,862.78,936.16,822.04,881.92,789.01
4923.0,813.07,718.6,847.79,936.11,818.89,879.63,781.18
4922.0,813.85,712.56,834.06,936.05,815.54,876.77,774.86
4921.0,812.35,707.29,831.86,936.0,810.05,876.9,770.04
4918.0,810.79,716.39,846.36,935.84,816.88,880.03,785.29
4917.0,830.55,717.61,852.99,935.78,821.77,883.06,791.01
4916.0,863.52,740.62,885.05,935.73,833.32,888.61,812.33
4915.0,870.39,744.28,890.64,935.67,831.7,890.32,817.13
4914.0,871.06,741.54,893.62,935.62,835.72,890.78,821.21
4911.0,873.96,735.6,890.16,935.45,837.34,891.92,821.64
4910.0,871.55,735.77,881.65,935.4,832.52,889.38,815.92
4909.0,874.83,732.77,889.96,935.34,829.59,887.91,810.61
4908.0,874.73,735.18,889.95,935.29,826.91,888.51,808.09
4907.0,877.85,739.57,905.43,935.23,830.64,889.42,817.67
4904.0,873.18,738.22,911.76,935.07,835.24,891.25,823.39
4903.0,861.82,731.29,914.95,935.01,834.22,892.41,824.06
4902.0,866.35,729.44,920.19,934.95,842.55,893.07,828.22
4901.0,863.57,739.48,930.69,934.89,844.08,892.02,830.17
4900.0,856.32,739.13,925.64,934.83,842.68,893.61,829.69
4897.0,867.59,738.74,934.23,934.66,841.8,892.48,832.94
4895.0,862.0,746.5,943.32,934.54,843.81,891.82,835.27
4894.0,863.98,749.88,951.74,934.48,846.34,893.11,843.23
4893.0,859.44,746.47,949.7,934.42,847.37,896.2,849.58
4890.0,839.9,747.9,948.14,934.24,847.1,895.95,849.61
4889.0,832.47,748.15,947.48,934.18,846.35,896.09,851.21
4888.0,836.48,756.87,965.8,934.12,851.74,896.13,856.69
4887.0,835.36,760.24,965.78,934.06,848.1,896.98,857.13
4886.0,838.71,759.19,965.69,934.0,850.49,897.82,858.35
4883.0,839.99,756.65,963.56,933.82,852.81,899.13,860.0
4882.0,839.1,754.34,963.99,933.76,851.61,899.55,859.37
4881.0,841.83,755.57,963.73,933.7,853.17,896.84,858.3
4880.0,835.98,753.17,963.7,933.64,854.13,897.45,860.24
4879.0,825.88,749.19,959.47,933.58,852.81,899.35,861.3
4876.0,819.97,748.36,966.7,933.4,854.58,901.0,864.0
4875.0,821.09,748.27,974.78,933.34,856.88,905.34,868.49
4874.0,824.49,751.57,975.17,933.27,854.75,906.28,867.27
4873.0,818.15,746.08,968.0,933.21,849.74,905.46,866.72
4872.0,814.84,741.43,962.44,933.14,850.4,907.08,867.19
4868.0,805.13,735.84,955.12,932.88,852.57,910.9,869.32
4866.0,808.84,738.6,956.46,932.75,848.91,908.02,864.18
4865.0,804.11,735.07,946.09,932.69,848.12,907.91,862.38
4862.0,800.76,730.1,941.8,932.49,846.84,907.12,860.94
4861.0,797.57,730.62,945.83,932.43,844.27,905.89,860.46
4860.0,795.91,726.75,937.75,932.36,844.61,906.41,860.68
4859.0,792.63,723.46,931.19,932.3,845.31,906.71,860.05
4858.0,795.57,715.86,932.94,932.23,843.78,905.81,858.44
4855.0,796.91,713.64,932.15,932.03,842.6,905.3,858.04
4854.0,794.72,709.7,920.59,931.96,842.17,904.84,858.2
4853.0,805.6,712.85,923.59,931.9,840.0,903.77,858.67
4852.0,818.7,720.96,929.69,931.83,838.01,903.07,859.34
4851.0,818.7,717.47,925.03,931.76,837.92,902.94,861.75
4848.0,832.87,728.83,938.44,931.56,835.65,903.12,861.91
4847.0,835.32,731.56,946.14,931.49,836.36,902.65,860.04
4846.0,824.55,726.8,942.21,931.42,837.98,902.81,858.81
4845.0,818.27,718.0,935.06,931.35,836.24,905.69,859.25
4844.0,815.8,715.03,927.58,931.29,838.83,907.43,858.78
4841.0,815.59,711.56,928.33,931.08,834.34,908.89,855.32
4840.0,816.07,712.94,935.64,931.01,829.43,906.1,848.97
4839.0,815.41,714.44,942.16,930.95,827.58,900.74,844.71
4838.0,827.19,718.78,945.52,930.88,827.17,899.35,841.99
4834.0,824.65,718.35,950.12,930.6,825.33,899.13,840.05
4833.0,824.65,718.4,948.23,930.53,825.03,899.27,840.06
4832.0,826.87,715.83,947.72,930.47,826.53,899.3,840.1
4831.0,817.7,717.0,944.86,930.4,825.67,898.18,840.69
4830.0,814.17,714.21,939.55,930.33,826.29,898.1,840.92
4827.0,822.86,716.75,933.93,930.12,824.69,897.74,840.85
4826.0,831.59,714.18,939.32,930.05,823.75,896.84,841.27
4825.0,839.87,717.58,942.54,929.99,823.47,895.77,841.49
4824.0,839.41,714.04,941.4,929.92,825.28,896.19,841.64
4823.0,850.89,715.93,945.66,929.85,826.97,894.8,842.87
4820.0,858.1,721.96,955.61,929.64,826.17,893.08,842.99
4819.0,859.81,720.02,960.08,929.57,824.15,891.96,843.44
4818.0,853.79,715.34,961.13,929.51,822.08,892.34,843.83
4817.0,855.95,716.69,968.18,929.44,820.55,892.29,845.12
4816.0,854.46,717.37,973.02,929.37,818.92,890.93,844.03
4813.0,857.1,714.6,974.93,929.16,818.33,891.16,845.04
4812.0,851.83,712.85,968.32,929.09,818.6,891.78,847.22
4811.0,852.05,711.56,969.86,929.01,817.94,893.24,848.61
4810.0,850.91,710.52,961.5,928.93,815.77,893.86,848.56
4809.0,841.24,703.59,954.36,928.85,817.24,895.23,847.35
4806.0,844.78,702.09,964.03,928.61,816.89,894.85,846.79
4805.0,843.42,703.62,965.19,928.54,817.05,893.12,845.67
4804.0,843.07,701.01,958.45,928.46,817.1,891.89,846.13
4803.0,836.54,694.9,955.23,928.38,816.57,891.27,845.39
4802.0,843.78,697.07,964.85,928.3,815.72,890.97,845.13
4799.0,837.89,701.93,964.0,928.06,817.82,889.4,843.46
4798.0,836.95,697.41,963.8,927.98,817.56,888.55,843.12
4797.0,839.31,705.41,976.36,927.9,816.71,887.17,844.39
4796.0,846.74,709.73,972.66,927.82,817.28,887.6,845.99
4795.0,847.37,704.57,972.95,927.74,817.84,887.72,846.29
4792.0,844.7,703.8,974.72,927.5,816.85,887.65,846.33
4791.0,842.51,705.88,974.15,927.42,814.79,887.55,846.63
4790.0,845.99,706.84,973.36,927.34,814.67,886.56,846.49
4789.0,846.1,706.59,968.55,927.26,814.18,887.18,847.19
4788.0,853.47,702.92,968.04,927.18,816.02,887.43,848.7
4785.0,852.49,705.05,969.78,926.94,817.04,887.86,848.72
4784.0,845.16,701.2,968.68,926.86,817.3,887.65,847.62
4783.0,841.61,704.0,972.1,926.78,818.99,887.03,845.63
4782.0,850.59,702.51,975.25,926.69,821.08,886.37,844.71
4781.0,847.73,700.03,979.41,926.61,821.47,887.13,845.24
4778.0,854.41,707.72,979.47,926.36,821.53,887.57,847.81
4777.0,852.51,702.62,976.31,926.27,821.09,888.13,848.63
4776.0,854.27,704.41,975.6,926.19,820.18,886.84,851.45
4775.0,861.78,704.88,976.96,926.1,820.66,887.93,856.12
4774.0,862.01,701.43,970.34,926.02,819.32,887.84,857.51
4771.0,867.31,702.52,976.07,925.76,820.39,889.38,860.03
4770.0,873.81,698.32,978.64,925.67,822.51,891.59,861.44
4769.0,870.09,696.86,982.14,925.59,821.69,892.23,861.13
4768.0,872.66,697.1,984.22,925.5,817.68,891.66,860.88
4767.0,874.32,695.26,983.33,925.41,816.64,891.02,860.72
4764.0,873.37,694.6,985.48,925.15,816.04,891.46,860.75
4763.0,871.62,693.72,979.26,925.07,814.41,890.47,860.47
4762.0,869.83,690.45,977.66,924.98,813.62,892.11,860.19
4761.0,862.03,692.13,979.52,924.89,813.67,891.55,859.68
4760.0,869.06,690.94,985.46,924.81,815.91,890.16,858.87
4757.0,868.95,691.73,979.15,924.55,813.95,889.87,857.77
4756.0,871.41,690.15,982.4,924.46,817.31,889.42,859.18
4755.0,868.69,685.03,979.14,924.37,820.55,890.19,859.77
4754.0,868.46,682.81,976.54,924.29,823.35,889.52,860.0
4753.0,872.33,684.83,981.39,924.2,819.77,888.24,862.24
4750.0,877.79,686.28,983.11,923.93,818.1,887.86,863.33
4749.0,884.07,683.7,987.03,923.85,819.41,889.35,864.4
4748.0,882.19,685.04,983.31,923.76,823.08,891.21,862.31
4746.0,870.9,671.93,964.4,923.58,825.32,893.73,860.5
4743.0,870.91,666.66,964.4,923.31,825.01,894.23,860.28
4742.0,875.29,670.91,959.65,923.22,824.45,894.07,859.52
4739.0,871.89,671.69,954.38,922.95,824.19,893.24,858.67
4736.0,871.9,672.87,953.8,922.68,823.72,893.5,858.61
4735.0,877.16,677.7,961.73,922.59,823.03,892.16,858.48
4734.0,880.49,676.32,962.11,922.5,819.88,891.43,857.75
4733.0,872.04,675.86,956.41,922.41,818.28,890.9,856.99
4732.0,865.65,670.12,951.28,922.32,818.21,892.38,856.89
4729.0,862.28,665.7,953.55,922.04,817.9,893.69,857.77
4728.0,857.7,666.64,953.34,921.95,818.38,893.19,857.01
4727.0,858.96,668.67,952.35,921.86,819.5,894.3,857.62
4726.0,855.59,667.53,946.7,921.76,819.58,894.51,857.38
4725.0,844.68,663.92,942.17,921.67,818.68,894.82,857.81
4722.0,838.2,663.35,938.02,921.39,815.94,895.81,856.63
4721.0,846.73,662.6,935.72,921.3,813.05,896.6,857.69
4720.0,842.71,660.87,932.48,921.2,812.43,895.71,856.8
4719.0,838.86,660.16,924.15,921.11,812.34,895.31,856.51
4718.0,834.0,660.26,924.47,921.01,811.67,894.71,855.15
4715.0,829.44,660.8,923.89,920.73,812.97,895.17,854.8
4714.0,825.73,660.42,921.23,920.63,810.12,894.73,854.8
4713.0,823.22,655.48,910.87,920.53,809.38,894.79,851.88
4712.0,824.18,653.35,915.09,920.43,808.03,892.41,850.58
4711.0,823.01,654.81,913.97,920.34,806.31,891.85,847.4
4708.0,820.07,655.8,914.6,920.04,804.4,891.0,847.73
4707.0,814.41,649.27,906.14,919.94,803.76,890.88,847.74
4706.0,816.62,646.47,902.08,919.84,804.3,890.73,847.75
4705.0,820.54,645.02,900.95,919.75,803.8,891.31,847.22
4704.0,819.12,644.8,899.71,919.65,804.56,892.68,846.74
4701.0,808.24,632.24,892.92,919.35,804.64,893.74,845.66
4700.0,809.47,632.47,896.66,919.25,804.54,893.32,846.16
4699.0,809.17,633.92,901.86,919.15,805.3,893.11,847.12
4698.0,805.84,640.42,903.13,919.05,805.39,893.74,847.71
4697.0,801.29,641.47,908.79,918.95,804.15,893.03,848.21
4694.0,798.7,642.23,910.17,918.65,804.1,893.09,848.25
4693.0,802.4,642.42,913.73,918.55,800.35,892.25,849.48
4692.0,799.78,647.97,923.72,918.45,800.07,891.33,849.58
4691.0,804.97,657.79,922.7,918.35,797.12,889.09,848.33
4690.0,804.22,654.15,918.08,918.25,796.93,889.34,847.78
4687.0,804.22,655.21,921.28,917.94,794.74,888.52,845.23
4685.0,797.79,653.26,913.47,917.74,791.03,889.06,845.19
4684.0,798.16,653.54,911.61,917.63,789.83,888.48,844.98
4683.0,797.0,651.17,909.19,917.53,790.19,888.4,844.99
4680.0,798.28,652.64,909.57,917.22,791.04,887.68,845.98
4679.0,800.34,653.79,916.52,917.12,790.64,885.71,849.06
4678.0,799.03,651.97,912.74,917.02,790.83,887.03,850.2
4677.0,796.01,652.46,914.62,916.91,791.12,886.93,850.08
4676.0,806.31,661.87,923.26,916.81,791.78,886.67,851.03
4673.0,806.58,662.5,922.23,916.5,791.45,887.38,852.39
4672.0,821.01,670.27,928.21,916.4,789.57,885.93,852.79
4671.0,817.41,670.3,926.1,916.3,788.43,886.36,853.09
4670.0,818.78,665.63,919.5,916.19,787.39,888.23,853.19
4669.0,811.85,658.12,912.79,916.09,788.65,889.98,851.44
4666.0,810.59,655.07,914.0,915.78,788.24,890.27,848.53
4665.0,815.23,656.33,913.39,915.67,788.07,889.19,845.77
4664.0,815.34,654.62,910.18,915.57,786.56,888.41,843.14
4663.0,811.49,658.33,913.89,915.46,785.03,888.14,842.42
4662.0,817.37,664.14,915.0,915.36,785.29,887.72,844.39
4659.0,820.03,667.86,924.03,915.04,784.79,887.38,844.42
4658.0,808.07,665.25,921.02,914.94,783.16,888.88,843.88
4657.0,812.92,660.7,918.52,914.84,783.72,889.76,843.57
4656.0,815.45,660.92,921.59,914.73,783.83,889.76,841.08
4655.0,815.04,660.59,920.64,914.63,783.68,889.17,840.24
4652.0,806.95,657.25,918.49,914.31,783.55,889.09,838.14
4651.0,807.52,661.15,914.95,914.2,782.66,888.62,837.34
4650.0,802.62,656.27,908.34,914.1,780.89,888.97,835.56
4649.0,808.66,663.73,917.8,913.99,778.65,886.61,835.98
4648.0,803.7,665.73,919.82,913.89,777.9,886.47,835.56
4645.0,806.87,668.47,921.58,913.57,777.71,885.33,836.7
4644.0,807.94,666.87,914.66,913.47,777.27,885.37,835.92
4643.0,815.91,669.99,923.78,913.36,776.64,884.51,836.68
4642.0,812.83,668.01,921.64,913.26,776.52,883.4,835.2
4641.0,812.08,670.31,926.42,913.15,775.9,882.71,835.75
4638.0,815.9,672.67,927.5,912.84,777.01,882.49,835.61
4637.0,797.59,664.51,900.97,912.73,778.97,885.58,835.37
4636.0,796.43,658.73,898.05,912.63,778.28,885.42,835.92
4635.0,797.02,656.4,893.53,912.52,779.87,887.03,836.36
4634.0,792.28,653.95,890.93,912.42,779.07,886.62,834.51
4631.0,787.55,656.51,889.79,912.1,779.85,887.72,833.37
4630.0,781.0,649.95,874.56,912.0,779.72,886.38,830.72
4629.0,771.88,638.9,865.08,911.89,779.28,888.21,828.93
4628.0,768.87,639.42,871.41,911.79,780.41,888.06,827.74
4627.0,773.4,642.16,875.9,911.68,778.25,887.47,825.0
4624.0,770.94,641.4,871.25,911.37,777.13,887.52,825.03
4623.0,762.61,638.15,868.81,911.26,775.61,886.89,824.4
4622.0,765.37,643.15,875.8,911.16,775.59,886.13,824.05
4621.0,771.98,643.51,878.95,911.05,775.79,886.48,823.4
4620.0,774.18,644.52,882.24,910.95,775.42,886.1,822.09
4617.0,776.14,644.16,885.91,910.63,774.69,885.64,821.65
4616.0,775.68,643.86,893.02,910.53,774.37,885.33,821.57
4615.0,776.55,645.01,889.16,910.42,774.04,884.19,819.76
4614.0,780.92,647.49,894.04,910.32,774.14,881.75,817.33
4613.0,774.85,645.79,888.82,910.21,773.67,881.8,815.26
4610.0,778.01,645.9,890.16,909.9,772.94,881.67,814.69
4609.0,786.74,644.71,894.08,909.8,772.37,880.26,814.69
4607.0,779.4,639.91,895.19,909.59,772.25,883.66,817.83
4606.0,777.59,639.31,891.26,909.48,771.83,885.21,819.16
4603.0,777.18,640.2,896.69,909.17,770.75,885.67,819.0
4602.0,778.89,639.94,896.6,909.06,772.65,884.43,820.51
4601.0,765.9,639.07,889.3,908.96,774.04,884.57,822.8
4600.0,765.16,638.89,886.93,908.85,773.88,884.8,823.63
4599.0,764.05,635.03,886.53,908.75,778.27,887.75,823.86
4596.0,753.65,631.31,874.38,908.43,777.73,886.5,821.36
4595.0,740.7,620.12,867.84,908.33,773.93,887.64,818.58
4594.0,745.59,626.04,875.43,908.22,773.94,886.58,818.14
4593.0,745.5,627.1,873.85,908.12,773.14,887.17,815.72
4592.0,747.33,628.6,870.83,908.01,771.42,886.4,812.98
4589.0,741.72,626.83,864.87,907.7,771.3,885.56,810.17
4588.0,728.35,616.78,843.85,907.6,771.39,887.97,808.05
4587.0,729.08,604.95,834.78,907.49,769.63,886.63,805.29
4586.0,728.29,605.44,837.85,907.39,767.66,886.24,804.32
4585.0,724.42,609.57,840.34,907.28,769.19,887.62,806.45
4582.0,744.58,618.29,860.48,906.97,770.26,888.27,811.02
4581.0,751.46,625.72,863.97,906.86,770.75,888.0,811.49
4580.0,748.37,621.74,855.44,906.76,769.89,888.21,810.3
4579.0,749.39,617.2,857.23,906.65,767.81,887.59,810.56
4578.0,746.64,615.5,851.68,906.55,768.05,887.61,808.43
4575.0,746.8,615.59,851.08,906.24,766.77,886.67,804.41
4574.0,737.25,607.37,841.06,906.13,764.52,886.88,801.67
4573.0,740.81,612.49,855.91,906.03,762.72,886.09,799.56
4572.0,747.61,612.45,857.36,905.92,762.77,884.54,796.84
4571.0,747.76,614.85,858.52,905.82,761.94,883.24,795.47
4568.0,755.18,617.22,866.79,905.5,761.16,882.96,795.03
4567.0,759.17,623.02,874.34,905.4,761.22,880.93,794.78
4566.0,752.42,626.53,875.0,905.29,762.12,880.68,793.09
4565.0,754.96,627.05,874.78,905.19,762.38,880.61,793.1
4564.0,751.26,622.07,862.07,905.09,760.95,881.16,788.99
4561.0,755.59,619.89,858.7,904.77,760.96,878.59,786.9
4560.0,743.71,603.69,833.31,904.67,759.29,878.88,783.59
4559.0,753.92,604.47,838.42,904.56,759.48,878.05,783.84
4558.0,747.52,599.22,833.17,904.46,759.7,877.96,781.81
4557.0,736.44,598.23,830.91,904.36,759.86,879.57,781.91
4554.0,744.55,606.05,841.62,904.04,759.49,878.92,782.88
4553.0,744.59,606.59,854.03,903.94,759.76,879.51,783.45
4552.0,750.12,616.76,867.06,903.83,758.09,877.7,784.42
4551.0,752.46,615.57,863.06,903.73,757.42,877.85,783.75
4550.0,736.41,608.67,855.19,903.62,755.49,878.62,782.92
4547.0,737.05,607.16,847.83,903.31,755.68,878.97,782.28
4546.0,729.24,601.49,838.15,903.21,754.93,876.67,779.33
4545.0,730.1,598.85,842.45,903.1,754.52,876.48,777.72
4544.0,731.45,599.54,837.03,903.0,753.31,877.1,774.55
4543.0,719.07,595.99,838.42,902.89,754.11,880.11,773.18
4540.0,715.08,598.12,830.31,902.58,753.91,881.12,772.2
4538.0,700.42,595.69,827.98,902.37,753.05,882.03,768.88
4537.0,681.71,584.01,813.72,902.27,752.58,884.57,763.38
4536.0,692.79,580.78,810.35,902.16,752.0,885.77,760.42
4533.0,692.71,581.56,819.69,901.85,750.71,886.69,759.73
4532.0,701.09,592.71,829.82,901.75,749.95,883.04,760.53
4531.0,692.73,594.31,830.87,901.64,749.01,880.37,761.59
4530.0,698.35,603.25,841.93,901.54,750.33,878.26,761.58
